old filename,file name,Date (Farsi),Date (Gregorian),Date (Normalized),Place (English),Place (Farsi),City (English-LCSH),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords/Chants/Slogans (English),Keywords/Chants/Slogans (Farsi),Names (Farsi),Names (English),Title (English),Title (Farsi),Physical Type,"Lat, Lon",Genre (English),Genre (Farsi)
20100211183132(1)_4359784129_o.jpg,diaspora1202.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
20100211183412(1)_4359784259_o.jpg,diaspora1203.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
20100211183412(2)_4359784291_o.jpg,diaspora1204.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
20100211183412(3)_4359784219_o.jpg,diaspora1205.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
20100211184538(1)_4360524696_o.jpg,diaspora1206.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
20100211184538(2)_4360524928_o.jpg,diaspora1207.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
20100211191528(2)_4359784505_o.jpg,diaspora1208.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
20244_339690717463_515662463_5265605_1404571_n_4359768855_o.jpg,diaspora1209.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
20244_339690727463_515662463_5265606_2696510_n_4360509466_o.jpg,diaspora1210.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
20244_339690732463_515662463_5265607_2175807_n_4359769023_o.jpg,diaspora1211.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
20244_339690737463_515662463_5265608_1814386_n_4360509718_o.jpg,diaspora1212.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
20244_339748157463_515662463_5265750_3344454_n_4360509792_o.jpg,diaspora1213.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
20244_339748177463_515662463_5265752_4599677_n_4360509868_o.jpg,diaspora1214.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
23529_339674632463_515662463_5265427_976268_n_4359768751_o.jpg,diaspora1215.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
23529_339719022463_515662463_5265646_2304770_n_4360509428_o.jpg,diaspora1216.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
23529_339719027463_515662463_5265647_10270_n_4360509532_o.jpg,diaspora1217.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
23529_339719052463_515662463_5265648_6980314_n_4360509356_o.jpg,diaspora1218.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
23529_339719062463_515662463_5265649_2983660_n_4359769215_o.jpg,diaspora1219.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
23529_339719072463_515662463_5265650_8147026_n_4359769085_o.jpg,diaspora1220.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
23529_339733222463_515662463_5265680_3835291_n_4359769377_o.jpg,diaspora1221.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
23529_339733227463_515662463_5265681_2008136_n_4360509668_o.jpg,diaspora1222.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
23529_339733237463_515662463_5265682_807084_n_4360509830_o.jpg,diaspora1223.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
23529_339786737463_515662463_5265805_7944412_n_4359769431_o.jpg,diaspora1224.jpg,۲۵/۱۱/۱۳۸۸,2/14/10,2010-02-14,,لندن,London (England),لندن,England (UK),انگلستان,"February 11th (22 Bahman) marks the overthrow of Pahlavi Dynasty and the start of the Islamic Republic of Iran. After the 2009 Presidential elections people continued to protest against the results at different dates, including 22 Bahman. People around the world showed their support for Iranian protestors by forming gatherings around the world. In London people silently marched in the streets, while wearing green hearts on their clothes, to raise awateness about the struggles going on in Iran.",در روز ۲۲ بهمن (سالگرد شروع جمهوری اسلامی) مردم در اقصی نقاط دنیا برای حمایت از اعتراضات مردم ایران به انتخابات ریاست جمهوری سال ۱۳۸۸ گردهمایی تشکیل دادند. در لندن، مردم در حالی که قلب های سبز رنگ بر روی لباس های خود پوشیده بودند، در خیابان ها راهپیمایی کردند تا حمایت خود را از ایرانیان نشان داده و مردم را از جریانات در حال اتفاق در ایران آگاه سازند.,February 14 / February 11,۲۵بهمن /  ۲۲ بهمن,,,Protest on Anniversary of Islamic Repubilc,تظاهرات در سالروز انقلاب اسلامی,Photo,"51.522904, -0.130788",color photographs,عکس رنگی
